fraud_YN,car_model,sharing_type,age_group,has_previous_accident,cumulative_use_count,b2b,accident_ratio,pf_type,socarpass,socarsave,start_hour,duration,accident_hour,repair_cost,insure_cost,accident_location,car_part1,car_part2,repair_cnt,acc_type1,insurance_site_aid_YN,police_site_aid_YN,total_prsn_cnt,test_set
0,1,1,5,0,1,0,100,1,0,0,4,1,5,9660881.189,0,1,1,0,8,0,0,0,-1,0
0,2,0,3,0,4,0,100,3,0,1,4,3,1,583456.2917,0,0,0,0,2,0,0,0,-1,1
0,1,0,2,0,3,0,0,1,0,0,3,1,4,0,0,0,0,0,1,1,2,1,0,0
0,1,0,4,0,3,0,100,2,0,0,3,2,5,0,0,0,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,6,2,2,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,2,3,4,622428.9429,2857740,4,0,0,2,0,0,0,-1,0
0,1,0,5,0,4,0,70,2,0,0,3,3,5,120990.5732,504300,1,0,0,4,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,6,1,2,649529.6053,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,2,1,1,361328.9703,0,1,0,0,1,0,0,0,-1,0
0,1,1,1,0,1,0,100,1,0,0,4,2,5,438777.5363,1212000,0,0,0,1,0,0,0,-1,0
1,2,0,2,0,1,0,100,1,1,0,5,4,6,337301.0013,520500,0,1,0,1,1,1,1,1,1
0,2,0,3,0,1,0,100,2,0,0,6,3,2,0,10991180,1,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,5,3,2,0,938200,0,0,0,1,1,1,1,0,0
0,2,1,4,0,3,0,100,1,0,0,4,3,2,417203.2912,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,3,0,100,2,0,0,6,1,6,94879.65047,0,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,5,3,1,416959.8778,0,2,0,1,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,1,1,6,1,6,744591.0974,3434000,1,0,0,1,1,1,1,1,1
0,2,0,2,0,2,0,100,2,0,0,6,3,2,207673.174,0,0,0,1,1,0,0,0,-1,1
0,2,0,2,0,3,0,100,3,0,0,2,5,2,0,468300,0,0,0,1,0,0,0,-1,1
0,1,0,2,0,4,0,100,3,0,1,4,1,5,280570.2045,0,1,0,0,1,0,0,0,-1,0
0,1,1,2,0,4,0,100,3,0,0,5,2,2,687907.5444,1706250,1,1,0,1,0,0,0,-1,0
0,1,1,2,1,4,0,0,1,0,0,5,2,5,0,0,0,1,0,2,1,1,1,1,0
0,2,0,1,0,3,0,100,1,0,0,1,1,1,0,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,0,2,4,6,234610.5234,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,80,2,0,0,6,2,6,780963.088,4024070,1,1,0,2,0,0,0,-1,0
0,1,0,1,0,4,0,100,3,0,0,2,1,1,165951.7865,0,0,0,0,1,0,0,0,-1,0
1,2,0,1,0,4,0,100,1,0,0,2,3,4,0,800000,0,0,1,1,1,2,1,1,0
0,1,0,2,0,4,0,100,3,0,0,1,1,1,694443.0464,0,1,0,0,2,0,0,0,-1,1
0,2,0,4,0,2,0,40,3,0,0,5,3,1,72354.08605,1689380,1,0,1,1,0,0,0,-1,0
0,2,0,1,0,3,0,100,2,0,0,2,3,2,892413.6445,4651740,1,1,0,2,0,0,0,-1,0
0,1,0,1,1,4,0,10,1,0,0,2,1,2,33903.66449,1585810,1,0,0,1,1,1,1,1,0
0,1,0,1,0,2,0,100,1,0,0,3,1,1,0,0,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,2,0,0,1,2,1,720624.2367,739100,0,0,0,0,1,1,1,0,0
0,1,0,4,0,2,0,100,1,0,0,3,3,4,0,0,1,0,0,1,0,0,0,-1,0
0,1,1,4,1,4,0,100,1,1,0,4,3,2,0,0,2,0,0,6,0,0,0,-1,0
0,1,1,4,1,4,0,100,1,1,0,4,3,2,0,4106980,0,0,0,1,0,1,1,0,0
0,2,0,4,0,2,0,100,2,1,0,1,3,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,4,3,5,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,2,0,0,5,4,6,722083.2097,0,0,0,0,3,0,0,0,-1,0
0,2,0,4,0,4,0,30,3,1,0,1,4,4,353315.8139,437330,2,1,0,4,1,1,1,0,1
0,2,0,2,0,1,0,100,1,0,0,2,1,2,159404.9946,1282000,4,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,3,0,0,1,5,1,794649.5983,1103600,1,0,0,2,0,0,0,-1,0
0,2,1,3,0,4,2,100,2,0,0,3,3,1,555854.5113,4735440,1,1,0,1,1,1,1,1,0
0,2,0,1,0,1,0,100,1,0,0,5,4,6,347654.62,681000,5,0,0,0,1,2,1,2,0
0,2,1,1,0,1,0,100,1,0,0,4,3,2,623576.3607,2278370,0,0,1,1,1,1,1,1,0
1,2,1,2,0,3,0,100,1,1,0,4,3,6,0,670000,0,1,0,1,3,2,1,2,1
0,2,0,4,0,4,0,100,3,0,0,6,2,6,184244.4279,0,2,0,1,1,0,0,0,-1,0
0,1,0,3,0,3,0,100,2,0,0,6,1,6,0,0,1,0,0,1,1,1,1,0,0
0,1,0,3,0,4,0,100,2,0,0,5,1,5,392081.2343,0,4,1,0,1,0,0,0,-1,1
0,2,0,1,0,1,0,100,2,0,0,1,1,3,655806.2526,0,4,0,0,2,0,0,0,-1,0
0,1,0,5,0,1,0,100,2,0,0,5,1,5,376743.746,0,0,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,1,1,1,398357.8816,0,2,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,40,2,0,0,4,3,6,169785.3445,0,0,0,1,1,1,1,1,1,0
0,1,1,3,0,1,0,100,1,0,0,2,3,2,0,516160,2,1,0,1,2,2,1,0,0
0,2,0,2,0,2,0,100,1,0,0,1,4,2,0,0,0,0,1,1,0,0,0,-1,0
0,1,0,2,1,4,0,0,1,0,0,5,1,5,0,0,1,0,1,1,1,1,1,0,1
0,1,0,2,1,4,0,100,1,0,0,1,4,1,229914.9743,0,2,0,0,1,0,0,0,-1,1
0,2,0,3,0,2,0,100,3,0,1,4,3,6,311559.4206,0,1,1,0,1,0,0,0,-1,0
0,2,0,5,0,1,0,100,2,0,0,4,4,2,0,0,0,0,0,1,0,0,0,-1,0
0,2,1,1,0,2,0,100,1,1,1,4,3,5,218007.2545,3253660,0,0,0,1,1,2,1,1,1
0,2,1,4,0,2,0,100,2,0,0,4,3,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,5,0,4,0,0,2,0,0,3,3,6,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,2,3,1,242238.4334,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,4,3,6,220163.5839,0,1,1,0,1,0,0,0,-1,0
1,1,0,4,0,1,0,100,3,0,1,1,4,3,0,0,2,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,2,0,0,4,3,6,616209.6445,0,5,0,1,2,0,0,0,-1,0
0,2,0,2,0,4,0,0,2,0,0,2,1,2,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,2,5,6,186373.849,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,3,0,100,2,1,0,2,2,2,143451.3532,0,1,0,0,2,0,0,0,-1,0
0,2,0,2,0,1,0,100,3,0,0,6,4,4,254215.6127,0,1,1,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,3,0,0,4,3,5,266308.9454,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,1,2,1,2,212826.3747,0,2,0,1,1,0,0,0,-1,0
0,2,0,4,0,4,2,0,2,0,0,5,1,6,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,5,1,5,0,0,0,1,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,2,1,2,627138.7747,0,4,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,2,0,0,1,5,1,748084.3651,0,1,1,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,2,0,0,4,4,5,622530.7471,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,30,1,0,0,1,2,1,83427.60502,1210710,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,2,3,1,198694.5562,0,0,0,1,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,2,4,2,122869.2377,0,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,5,3,6,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,1,3,0,100,1,0,0,2,1,2,171584.4772,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,4,1,6,315267.2035,0,4,0,0,2,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,0,4,1,4,321174.6581,0,0,0,0,2,0,0,0,-1,1
0,2,0,3,0,4,0,100,2,1,0,5,2,6,231754.0076,0,0,0,1,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,2,0,0,3,3,2,0,4580760,3,1,0,1,0,0,0,-1,0
0,2,1,3,0,1,0,100,2,0,0,2,4,4,235924.7229,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,4,3,6,268021.7945,0,5,0,0,2,0,0,0,-1,0
1,1,1,4,0,1,0,100,1,0,0,3,3,3,0,360000,0,0,0,1,1,2,1,0,0
0,1,0,2,0,2,0,100,2,0,0,5,3,6,84763.23168,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,6,1,2,242577.3572,0,1,0,1,1,1,2,1,1,1
0,2,1,4,0,2,0,100,2,0,0,4,4,5,189023.1464,454000,0,1,0,1,0,0,0,-1,0
0,2,1,4,0,2,0,90,1,0,0,1,1,1,273919.075,811000,1,1,0,2,1,1,1,0,0
0,1,0,1,0,4,0,100,1,1,1,6,2,6,557553.5208,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,1,4,0,100,1,1,0,5,4,6,0,0,2,0,0,1,0,0,0,-1,1
0,1,0,2,0,3,0,100,1,0,0,4,3,2,0,400000,0,1,0,1,1,1,1,1,0
0,2,0,2,0,1,0,100,1,0,0,5,4,2,0,0,0,1,0,1,0,0,0,-1,0
0,1,0,3,0,1,0,100,1,0,0,5,3,6,0,0,2,1,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,3,2,4,0,576480,2,0,0,3,1,1,1,0,0
0,2,0,1,1,1,0,100,1,0,0,3,2,6,1086599.991,2154010,1,1,0,2,1,1,1,0,0
0,1,0,1,0,2,0,100,3,0,0,2,3,1,1671703.19,0,2,1,0,4,1,1,1,3,1
0,1,0,2,0,1,0,100,1,0,0,1,1,1,280640.2164,756630,1,1,0,2,1,1,1,0,1
0,1,0,2,0,4,0,30,3,0,0,2,1,2,834864.102,629470,1,0,0,4,1,1,1,0,1
0,1,0,1,0,1,0,100,3,0,0,2,3,1,0,0,1,1,0,2,0,0,0,-1,1
0,1,0,2,0,1,0,0,2,0,0,4,2,5,0,0,1,0,0,1,1,1,1,1,1
0,2,0,2,0,4,0,0,2,1,0,6,1,6,0,0,3,0,0,1,1,1,1,1,1
0,1,0,3,0,4,0,100,2,0,0,5,2,5,264550.209,1089200,1,1,0,1,0,0,0,-1,0
1,3,0,2,0,4,0,100,2,0,0,6,4,6,0,471700,0,1,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,3,0,0,5,1,5,242818.3284,0,2,0,0,1,0,0,0,-1,1
0,2,0,1,0,3,0,100,1,0,0,5,3,5,317118.1887,0,0,1,0,1,0,0,0,-1,0
0,3,1,1,0,4,0,100,2,0,0,2,3,2,384268.3959,1964460,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,4,3,6,143118.1758,0,0,0,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,3,0,0,6,4,3,533489.7831,0,3,1,1,5,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,1,0,5,3,2,143033.0305,0,0,0,1,1,0,0,0,-1,0
0,1,0,1,0,3,0,100,2,0,0,6,1,6,169067.1374,0,1,1,0,1,0,0,0,-1,0
0,5,0,2,0,2,0,100,3,0,0,1,3,4,1143009.222,1737000,1,0,1,1,1,1,1,0,0
0,1,0,1,0,4,0,100,1,0,0,2,2,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,0,4,4,6,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,0,2,0,0,4,3,5,74039.40808,0,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,2,0,0,1,5,1,199649.4858,630800,1,1,0,1,1,1,1,0,1
0,1,0,3,0,4,0,100,2,0,0,3,3,4,1271593.383,4351750,1,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,0,0,5,2,6,858003.8295,0,3,0,0,2,0,0,0,-1,0
0,2,0,4,0,1,0,100,1,0,0,2,1,1,0,0,4,0,0,1,0,0,0,-1,0
0,5,0,4,1,3,0,100,1,0,0,4,4,2,354600.4507,600000,0,0,0,1,1,1,1,0,0
0,2,0,2,0,4,0,100,2,0,0,1,1,1,163967.6731,862300,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,60,2,0,0,4,1,5,0,1655260,0,0,0,1,1,1,1,0,0
0,2,0,3,1,4,0,100,1,0,0,4,1,5,419687.0851,0,4,0,0,2,0,0,0,-1,0
1,2,0,3,1,4,0,100,1,0,0,4,1,5,323583.5555,0,1,0,0,2,0,0,0,-1,0
0,2,1,5,0,1,0,100,2,0,0,3,3,4,985179.6285,0,0,0,0,2,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,4,2,6,940990.729,0,2,0,0,5,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,6,1,6,0,0,5,1,0,2,0,0,0,-1,0
0,2,1,5,0,4,0,100,3,1,0,4,4,5,249957.0988,0,0,0,0,1,1,1,1,0,1
0,2,0,3,0,3,0,0,1,1,0,5,1,6,0,0,0,0,0,2,1,1,1,0,0
0,1,0,1,0,1,0,100,2,0,0,1,3,4,0,1311960,2,0,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,3,0,0,2,3,2,1161376.76,10657030,1,0,0,3,1,1,1,0,0
0,2,0,2,0,3,0,100,3,0,0,2,3,3,1003472.27,0,1,0,0,2,0,0,0,-1,1
0,5,0,4,0,1,0,100,1,0,0,2,1,2,0,0,1,0,0,1,0,0,0,-1,1
0,1,0,3,0,3,0,100,1,0,0,6,1,6,210339.4799,0,1,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,4,2,5,157468.1365,0,1,0,1,1,1,1,1,2,0
0,1,0,1,0,2,0,100,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,1,4,0,4,0,0,2,0,0,4,3,2,679513.3265,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,2,4,2,0,1671430,1,1,0,1,0,0,0,-1,0
0,3,0,2,1,4,0,0,2,0,0,2,1,1,0,0,1,1,0,1,0,0,0,-1,0
0,1,1,2,0,1,0,100,1,0,0,2,1,1,0,0,4,0,1,1,0,0,0,-1,0
0,1,1,1,0,1,0,30,2,0,0,6,2,6,235835.8756,207300,1,0,0,2,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,1,2,3,0,0,5,0,0,1,0,0,0,-1,0
1,2,0,2,1,4,0,100,1,0,1,2,2,2,464616.8081,1014600,2,0,1,1,1,1,1,1,0
0,2,0,3,0,3,0,100,1,0,0,1,1,1,0,0,4,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,5,1,6,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,0,1,1,0,5,3,2,0,0,0,0,0,1,1,1,1,0,1
0,3,0,5,0,1,0,100,2,0,0,5,4,2,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,1,1,1,1,0,0,4,0,1,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,1,0,0,5,1,6,150914.6981,865920,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,90,1,0,0,2,2,1,516441.8881,6551060,1,0,0,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,3,4,2,241289.4641,0,0,1,0,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,1,1,1,272255.0715,0,1,1,0,2,0,0,0,-1,0
0,2,0,3,0,1,0,100,1,0,0,4,1,5,0,1516970,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,1,2,3,1,144646.1917,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,1,5,1,0,400000,1,1,0,1,1,1,1,0,0
0,2,0,3,0,3,2,100,2,1,0,6,1,2,470160.7728,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,5,3,5,399806.9649,1255900,1,1,0,1,1,1,1,1,1
0,2,0,2,1,2,0,100,1,0,0,1,1,1,0,600000,4,0,1,2,3,1,1,0,1
0,2,0,2,0,2,0,100,1,1,0,6,1,2,230825.943,755830,1,1,0,1,1,2,1,1,1
0,1,0,1,0,1,0,100,2,0,0,6,3,6,0,0,1,0,0,1,0,0,0,-1,0
1,1,0,4,0,1,0,100,1,0,0,5,3,5,0,0,4,0,0,1,0,0,0,-1,1
0,1,0,2,0,1,0,100,1,0,0,1,1,1,143759.6458,0,4,0,1,2,1,1,1,2,1
0,1,0,5,0,3,0,100,1,0,0,4,1,4,0,0,3,0,0,1,0,0,0,-1,0
0,1,1,2,0,2,0,100,2,0,0,3,3,6,192832.2816,0,0,1,0,2,0,0,0,-1,0
0,5,0,2,0,4,0,0,2,0,0,1,1,1,0,0,3,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,4,1,4,93270.49033,0,2,0,0,1,0,0,0,-1,1
0,1,0,3,0,3,0,100,1,0,0,5,1,5,22239.5872,0,0,0,0,1,3,2,1,0,0
0,1,1,1,0,2,0,100,1,0,0,4,2,2,0,547660,0,0,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,2,0,0,5,1,6,217655.4989,723000,1,0,1,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,2,0,0,2,5,2,393956.0876,350000,4,0,0,1,1,1,1,0,0
0,1,0,2,0,3,0,100,1,0,0,4,3,6,0,0,0,0,0,1,0,0,0,-1,0
0,1,1,5,0,4,0,0,2,1,0,4,3,5,0,0,0,0,0,1,1,1,1,0,0
0,2,0,2,0,3,0,100,2,0,0,5,2,2,0,440810,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,5,2,5,0,0,1,0,0,2,0,0,0,-1,0
0,2,0,5,0,4,0,100,2,1,0,6,2,1,437887.7341,0,4,1,0,2,0,0,0,-1,0
0,1,0,4,0,4,0,100,1,0,0,6,3,2,0,0,0,0,0,1,0,0,0,-1,0
1,1,0,3,0,4,0,100,3,0,0,6,1,6,1014625.327,14865500,1,1,0,3,0,0,0,-1,0
0,2,0,2,0,3,0,100,3,0,0,6,1,6,402337.5474,0,1,0,1,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,6,1,2,1426344.896,1904060,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,0,2,0,0,6,3,2,0,0,1,1,0,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,2,2,2,0,525500,1,0,1,1,1,2,1,2,0
0,5,0,5,0,4,0,100,2,1,0,3,3,4,195868.8438,0,2,0,1,2,0,0,0,-1,0
0,2,1,2,0,2,0,100,2,0,0,6,2,1,854729.5685,0,2,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,3,1,0,2,3,6,1405966.552,57100,1,1,0,1,0,0,0,-1,1
0,1,0,3,0,3,0,100,2,0,0,6,1,6,592109.8053,3874120,0,0,0,1,1,1,1,2,0
0,1,0,2,0,3,0,100,2,0,0,6,1,2,338247.1848,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,90,2,0,0,1,1,1,268972.2127,386530,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,3,0,100,3,1,0,2,2,1,0,0,4,1,0,1,0,1,1,2,1
0,1,0,3,0,1,0,100,1,0,0,1,4,5,0,906850,0,0,1,2,1,1,1,1,0
0,2,0,1,0,1,0,100,3,0,0,6,2,2,0,0,0,0,0,1,0,0,0,-1,1
0,2,0,2,0,1,0,100,1,0,1,2,1,2,544062.3925,0,0,1,0,1,0,0,0,-1,1
0,2,0,2,0,2,0,100,2,0,0,2,1,1,335572.5112,888500,2,0,1,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,2,0,0,6,1,6,299607.8687,1785200,1,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,2,4,2,340829.3092,1171000,1,1,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,100,2,0,0,6,2,6,142610.9623,452790,1,0,1,1,0,0,0,-1,0
1,2,0,3,0,2,0,100,2,0,0,4,1,4,0,1014810,2,0,0,1,0,0,0,-1,0
0,1,1,2,0,1,0,100,2,0,0,2,3,4,206028.7087,0,0,0,1,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,4,2,4,771570.9117,0,0,1,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,2,1,0,5,1,6,183486.5085,1424800,0,1,0,1,1,1,1,2,0
0,1,1,3,0,2,0,100,1,0,0,5,3,5,160846.6173,0,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,6,2,2,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,1,2,3,434707.0776,0,1,0,1,3,0,0,0,-1,0
0,1,0,3,0,1,0,100,2,0,0,5,2,5,170827.382,0,4,0,0,2,0,0,0,-1,0
0,1,0,3,0,4,0,100,3,1,0,2,2,2,307766.5672,883100,1,1,0,1,1,1,1,0,1
0,2,0,2,0,1,0,100,2,0,1,6,4,2,0,300000,5,0,0,0,1,1,1,2,0
0,1,1,1,0,2,0,100,1,0,0,5,3,6,710684.1766,13749270,5,1,0,2,0,1,1,1,0
0,2,0,2,0,2,0,100,2,0,0,4,3,5,1646270.965,0,1,0,1,5,0,0,0,-1,0
0,2,0,3,0,3,0,100,2,1,0,2,2,1,473164.7713,362310,2,0,0,2,1,1,1,1,0
0,2,1,1,0,1,0,100,1,0,0,3,4,4,256461.6918,0,0,1,0,2,0,0,0,-1,0
0,1,0,5,0,1,0,100,3,0,0,5,1,6,382778.608,0,0,1,0,2,0,0,0,-1,0
1,2,0,4,0,1,0,100,1,0,0,5,2,5,183486.5085,0,2,1,0,2,0,0,0,-1,0
0,2,0,3,0,1,0,100,3,0,0,1,3,1,176933.07,6450940,1,1,0,1,1,1,1,2,0
0,2,0,1,0,1,0,100,1,0,0,5,3,2,246948.2157,0,2,0,1,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,6,1,2,0,0,2,1,0,1,0,0,0,-1,1
0,2,0,4,0,1,0,100,1,0,0,5,4,1,387860.1686,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,2,4,6,0,730000,2,0,0,1,1,1,1,1,1
0,2,0,3,1,2,0,100,1,0,0,2,4,6,226889.8094,944700,0,1,0,1,0,0,0,-1,1
0,2,0,2,0,3,0,100,1,0,0,3,3,4,304744.3527,0,1,0,1,2,0,0,0,-1,0
0,1,0,4,0,1,0,100,2,0,0,2,3,2,294316.9576,924560,4,0,0,2,1,2,1,0,0
0,1,0,3,0,4,0,100,2,0,0,5,1,6,388124.7484,0,4,0,1,1,0,0,0,-1,0
0,1,0,4,0,4,0,10,3,1,0,2,1,2,17914.08868,0,1,0,1,1,1,2,1,0,1
0,2,0,5,0,4,0,0,3,0,0,5,2,2,237183.9994,0,1,0,1,1,1,1,1,0,0
0,1,0,2,0,1,0,100,1,0,0,1,1,1,187996.5767,0,2,0,1,1,0,0,0,-1,1
0,2,0,2,0,4,0,100,1,0,0,5,1,6,280122.454,0,1,0,0,1,0,0,0,-1,1
0,1,0,5,0,4,0,0,3,0,0,5,1,6,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,4,0,4,0,90,3,1,0,1,3,6,0,1780570,1,0,0,1,1,1,1,0,0
1,1,0,3,0,3,0,100,1,1,0,5,4,5,0,0,1,0,0,1,0,0,0,-1,0
0,2,1,2,0,3,0,0,1,0,0,4,3,5,0,0,1,0,1,1,1,1,1,2,1
0,2,0,4,0,2,0,100,1,0,1,5,2,5,343455.5348,0,4,0,1,2,0,0,0,-1,0
0,2,0,5,0,1,0,100,2,0,0,5,3,2,271519.1683,0,0,0,1,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,0,0,4,3,6,696847.8029,0,0,1,0,3,0,0,0,-1,0
0,1,0,3,0,4,0,100,1,0,0,5,1,5,285891.1081,0,5,1,0,2,0,0,0,-1,0
0,1,0,3,0,4,0,20,2,0,0,6,2,2,137092.2935,4008380,1,0,0,2,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,4,2,6,432810.2439,0,4,0,1,3,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,2,3,4,293786.5203,0,1,1,0,1,0,0,0,-1,0
0,1,1,3,1,4,0,100,1,0,0,2,4,5,2335407.761,3294370,1,1,0,3,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,6,1,2,207660.1788,0,1,0,0,1,0,0,0,-1,0
0,2,1,3,0,1,0,0,3,0,0,6,4,2,0,0,0,0,1,1,1,1,1,0,0
0,3,1,4,0,2,0,100,1,1,0,1,4,1,0,0,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,3,0,100,1,0,0,4,1,1,0,485230,3,1,0,1,0,0,0,-1,0
1,2,1,2,0,2,0,100,1,0,0,4,3,5,440365.0152,320000,0,0,0,1,1,1,1,1,0
0,2,0,1,0,4,0,100,3,0,0,6,1,2,325122.1889,0,4,0,1,3,0,0,0,-1,0
0,2,0,1,0,1,0,30,1,0,0,1,1,1,64165.08254,3892250,1,0,0,1,1,1,1,4,0
0,3,0,1,1,2,0,20,1,0,0,5,1,6,68825.75774,1167420,1,1,0,3,1,1,1,5,0
0,1,0,1,0,1,0,100,1,0,0,4,1,4,142076.1041,0,1,0,0,3,0,0,0,-1,0
0,2,1,5,0,3,0,100,2,0,0,6,1,6,199027.5197,700000,1,1,0,1,1,2,1,2,0
0,2,0,2,0,4,0,100,2,0,0,6,1,6,160200.9182,393870,4,0,0,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,2,0,0,6,1,6,0,624590,1,0,0,1,1,1,1,0,0
0,1,0,2,1,4,0,100,2,0,0,6,1,2,1182475.575,0,4,0,0,2,0,0,0,-1,1
0,2,0,4,0,4,0,100,2,0,0,2,2,2,162630.2922,0,4,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,100,3,0,0,5,3,5,603224.0672,2246400,3,1,1,6,1,1,1,1,0
0,2,0,3,0,2,0,100,2,0,0,2,3,6,0,300000,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,1,5,1,5,0,0,4,0,0,1,0,0,0,-1,1
